region,alpha_2_code,alpha_3_code,numeric_code,indicator,time_period,obs_value,sex,unit_multiplier,unit_of_measure,observation_status,observation_confidentaility,time_period_activity_related_to_when_the_data_are_collected,current_age
Somalia,SO,SOM,706,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2012,2.5636547,Total,,%,,,,Total
Somalia,SO,SOM,706,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2013,2.5199201,Total,,%,,,,Total
Somalia,SO,SOM,706,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2014,2.4728959,Total,,%,,,,Total
Somalia,SO,SOM,706,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2015,2.4225097,Total,,%,,,,Total
Somalia,SO,SOM,706,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2016,2.368675,Total,,%,,,,Total
Somalia,SO,SOM,706,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2017,2.3112214,Total,,%,,,,Total
Somalia,SO,SOM,706,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2018,2.2500525,Total,,%,,,,Total
Somalia,SO,SOM,706,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2019,2.1849754,Total,,%,,,,Total
Somalia,SO,SOM,706,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2020,2.1158948,Total,,%,,,,Total
Spain,ES,ESP,724,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2000,94.011932,Total,,%,,,,Total
Spain,ES,ESP,724,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2001,93.827621,Total,,%,,,,Total
Spain,ES,ESP,724,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2002,93.643211,Total,,%,,,,Total
Spain,ES,ESP,724,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2003,93.458748,Total,,%,,,,Total
Spain,ES,ESP,724,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2004,93.274292,Total,,%,,,,Total
Spain,ES,ESP,724,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2005,93.173508,Total,,%,,,,Total
Spain,ES,ESP,724,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2006,93.072395,Total,,%,,,,Total
Spain,ES,ESP,724,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2007,92.970955,Total,,%,,,,Total
Spain,ES,ESP,724,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2008,92.869186,Total,,%,,,,Total
Spain,ES,ESP,724,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2009,92.76709,Total,,%,,,,Total
Spain,ES,ESP,724,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2010,92.664665,Total,,%,,,,Total
Spain,ES,ESP,724,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2011,92.561905,Total,,%,,,,Total
Spain,ES,ESP,724,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2012,92.458817,Total,,%,,,,Total
Spain,ES,ESP,724,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2013,92.3554,Total,,%,,,,Total
Spain,ES,ESP,724,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2014,92.251648,Total,,%,,,,Total
Spain,ES,ESP,724,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2015,92.147568,Total,,%,,,,Total
Spain,ES,ESP,724,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2016,92.043152,Total,,%,,,,Total
Spain,ES,ESP,724,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2017,92.042931,Total,,%,,,,Total
Spain,ES,ESP,724,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2018,92.042709,Total,,%,,,,Total
Spain,ES,ESP,724,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2019,92.04248,Total,,%,,,,Total
Spain,ES,ESP,724,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2020,92.042252,Total,,%,,,,Total
Palestinian Territory, PS,PSE,275,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2000,32.87487,Total,,%,,,,Total
Palestinian Territory, PS,PSE,275,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2001,33.027519,Total,,%,,,,Total
Palestinian Territory, PS,PSE,275,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2002,33.180748,Total,,%,,,,Total
Palestinian Territory, PS,PSE,275,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2003,33.33379,Total,,%,,,,Total
Palestinian Territory, PS,PSE,275,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2004,33.626919,Total,,%,,,,Total
Palestinian Territory, PS,PSE,275,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2005,33.920994,Total,,%,,,,Total
Palestinian Territory, PS,PSE,275,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2006,34.216393,Total,,%,,,,Total
Palestinian Territory, PS,PSE,275,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2007,34.513523,Total,,%,,,,Total
Palestinian Territory, PS,PSE,275,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2008,34.811581,Total,,%,,,,Total
Palestinian Territory, PS,PSE,275,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2009,35.113808,Total,,%,,,,Total
Palestinian Territory, PS,PSE,275,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2010,35.420677,Total,,%,,,,Total
Palestinian Territory, PS,PSE,275,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2011,35.731834,Total,,%,,,,Total
Palestinian Territory, PS,PSE,275,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2012,36.047348,Total,,%,,,,Total
Palestinian Territory, PS,PSE,275,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2013,36.367271,Total,,%,,,,Total
Palestinian Territory, PS,PSE,275,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2014,36.691673,Total,,%,,,,Total
Palestinian Territory, PS,PSE,275,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2015,37.020184,Total,,%,,,,Total
Palestinian Territory, PS,PSE,275,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2016,37.352863,Total,,%,,,,Total
Palestinian Territory, PS,PSE,275,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2017,37.690186,Total,,%,,,,Total
Palestinian Territory, PS,PSE,275,Proportion of population using sanitation facilities connected to sewer networks and with sewage treated to at least secondary levels,2018,38.031361,Total,,%,,,,Total
